route_id,date,origin,destination,distance_km,avg_fare,currency,pax_boarded,load_factor,revenue,refunds_issued,is_govt_capped,cap_fare_limit,season_tag,avg_fare_inr,revenue_inr,refunds_issued_inr,currency_standardized,cap_applied_flag
GAU-BLR,2025-12-01,GAU,BLR,1057,10079.75,INR,126,0.68,1270048.5,0,0,,PEAK_WEDDING,10079.75,1270048.5,0,INR,False
HYD-BOM,2025-12-01,HYD,BOM,1736,13053.34,INR,111,0.6,1448920.74,0,0,18000.0,PEAK_WEDDING,13053.34,1448920.74,0,INR,True
CCU-JAI,2025-12-01,CCU,JAI,1286,118.21,USD,178,0.96,21041.38,0,0,,PEAK_WEDDING,9811.43,1746434.54,0,INR,False
BLR-MAA,2025-12-01,BLR,MAA,2609,17915.63,INR,174,0.94,3117319.62,0,0,18000.0,PEAK_WEDDING,17915.63,3117319.62,0,INR,True
PNQ-GAU,2025-12-01,PNQ,GAU,607,7140.19,INR,178,0.96,1270953.82,0,0,,PEAK_WEDDING,7140.19,1270953.82,0,INR,False
GOI-LKO,2025-12-01,GOI,LKO,2698,18988.43,INR,82,0.44,1557051.26,0,0,18000.0,PEAK_WEDDING,18988.43,1557051.26,0,INR,True
PNQ-IXB,2025-12-01,PNQ,IXB,2707,16310.36,INR,129,0.69,2104036.44,0,0,18000.0,PEAK_WEDDING,16310.36,2104036.44,0,INR,True
HYD-VNS,2025-12-01,HYD,VNS,472,6296.94,INR,107,0.58,673772.58,0,0,,PEAK_WEDDING,6296.94,673772.58,0,INR,False
IXC-CCU,2025-12-01,IXC,CCU,541,73.87,USD,182,0.98,13444.34,0,0,,PEAK_WEDDING,6131.21,1115880.22,0,INR,False
COK-BHO,2025-12-01,COK,BHO,897,8972.82,INR,178,0.96,1597161.96,0,0,,PEAK_WEDDING,8972.82,1597161.96,0,INR,False
MAA-HYD,2025-12-01,MAA,HYD,1276,10355.66,INR,171,0.92,1770817.86,0,0,,PEAK_WEDDING,10355.66,1770817.86,0,INR,False
PNQ-BLR,2025-12-01,PNQ,BLR,843,8360.12,INR,135,0.73,1128616.2,0,0,,PEAK_WEDDING,8360.12,1128616.2,0,INR,False
GAU-IXC,2025-12-01,GAU,IXC,2415,13679.93,INR,186,1.0,2544466.98,0,0,18000.0,PEAK_WEDDING,13679.93,2544466.98,0,INR,True
LKO-ATQ,2025-12-01,LKO,ATQ,1197,8418.48,INR,134,0.72,1128076.32,0,0,,PEAK_WEDDING,8418.48,1128076.32,0,INR,False
HYD-MAA,2025-12-01,HYD,MAA,622,5870.19,INR,150,0.81,880528.5,0,0,,PEAK_WEDDING,5870.19,880528.5,0,INR,False
JAI-COK,2025-12-01,JAI,COK,2709,15913.69,INR,110,0.59,1750505.9,0,0,18000.0,PEAK_WEDDING,15913.69,1750505.9,0,INR,True
SXR-LKO,2025-12-01,SXR,LKO,1547,12177.07,INR,170,0.91,2070101.9,0,0,18000.0,PEAK_WEDDING,12177.07,2070101.9,0,INR,True
IXC-AMD,2025-12-01,IXC,AMD,911,6979.7,INR,86,0.46,600254.2,0,0,,PEAK_WEDDING,6979.7,600254.2,0,INR,False
BLR-GAU,2025-12-01,BLR,GAU,2008,15472.3,INR,148,0.8,2289900.4,0,0,18000.0,PEAK_WEDDING,15472.3,2289900.4,0,INR,True
PAT-BOM,2025-12-01,PAT,BOM,402,5067.72,INR,133,0.72,674006.76,0,0,,PEAK_WEDDING,5067.72,674006.76,0,INR,False
GAU-AMD,2025-12-01,GAU,AMD,2731,16808.78,INR,122,0.66,2050671.16,0,0,18000.0,PEAK_WEDDING,16808.78,2050671.16,0,INR,True
JAI-GOI,2025-12-01,JAI,GOI,1286,8562.78,INR,169,0.91,1447109.82,0,0,,PEAK_WEDDING,8562.78,1447109.82,0,INR,False
PAT-DEL,2025-12-01,PAT,DEL,944,8520.37,INR,183,0.98,1559227.71,0,0,,PEAK_WEDDING,8520.37,1559227.71,0,INR,False
BLR-HYD,2025-12-01,BLR,HYD,1460,10655.41,INR,137,0.74,1459791.17,0,0,,PEAK_WEDDING,10655.41,1459791.17,0,INR,False
MAA-ATQ,2025-12-01,MAA,ATQ,709,7394.27,INR,132,0.71,976043.64,0,0,,PEAK_WEDDING,7394.27,976043.64,0,INR,False
LKO-VNS,2025-12-01,LKO,VNS,701,7932.44,INR,160,0.86,1269190.4,0,0,,PEAK_WEDDING,7932.44,1269190.4,0,INR,False
GOI-AMD,2025-12-01,GOI,AMD,2781,17613.46,INR,91,0.49,1602824.86,0,0,18000.0,PEAK_WEDDING,17613.46,1602824.86,0,INR,True
COK-CCU,2025-12-01,COK,CCU,1984,14028.83,INR,178,0.96,2497131.74,0,0,18000.0,PEAK_WEDDING,14028.83,2497131.74,0,INR,True
SXR-BOM,2025-12-01,SXR,BOM,1848,10848.25,INR,154,0.83,1670630.5,0,0,18000.0,PEAK_WEDDING,10848.25,1670630.5,0,INR,True
BOM-IXC,2025-12-01,BOM,IXC,731,6157.33,INR,156,0.84,960543.48,0,0,,PEAK_WEDDING,6157.33,960543.48,0,INR,False
BHO-IXC,2025-12-01,BHO,IXC,1310,11292.7,INR,157,0.84,1772953.9,0,0,,PEAK_WEDDING,11292.7,1772953.9,0,INR,False
BHO-HYD,2025-12-01,BHO,HYD,406,5163.87,INR,160,0.86,826219.2,0,0,,PEAK_WEDDING,5163.87,826219.2,0,INR,False
CCU-AMD,2025-12-02,CCU,AMD,1632,12601.7,INR,54,0.29,684272.31,78,1,18000.0,PEAK_WEDDING,12601.7,684272.31,78,INR,True
ATQ-SXR,2025-12-02,ATQ,SXR,824,7377.64,INR,53,0.29,396179.27,93,0,,PEAK_WEDDING,7377.64,396179.27,93,INR,False
MAA-HYD,2025-12-02,MAA,HYD,2521,13834.38,INR,35,0.19,489737.05,54,1,18000.0,PEAK_WEDDING,13834.38,489737.05,54,INR,True
PNQ-BOM,2025-12-02,PNQ,BOM,1490,130.36,USD,39,0.21,5123.15,57,0,,PEAK_WEDDING,10819.880000000001,425221.44999999995,4731,INR,False
LKO-COK,2025-12-02,LKO,COK,1718,143.93,USD,36,0.2,5311.02,55,1,18000.0,PEAK_WEDDING,11946.19,440814.66000000003,4565,INR,True
CCU-COK,2025-12-02,CCU,COK,2797,14897.19,INR,26,0.14,393285.82,41,1,18000.0,PEAK_WEDDING,14897.19,393285.82,41,INR,True
CCU-MAA,2025-12-02,CCU,MAA,758,7085.87,INR,47,0.26,335870.24,67,0,,PEAK_WEDDING,7085.87,335870.24,67,INR,False
IXC-VNS,2025-12-02,IXC,VNS,2150,13118.24,INR,28,0.15,373869.84,44,1,18000.0,PEAK_WEDDING,13118.24,373869.84,44,INR,True
SXR-DEL,2025-12-02,SXR,DEL,485,5455.79,INR,53,0.29,292975.92,105,0,,PEAK_WEDDING,5455.79,292975.92,105,INR,False
ATQ-LKO,2025-12-02,ATQ,LKO,921,8305.07,INR,33,0.18,279050.35,67,0,,PEAK_WEDDING,8305.07,279050.35,67,INR,False
JAI-BLR,2025-12-02,JAI,BLR,2741,17844.0,INR,24,0.13,433609.2,50,1,18000.0,PEAK_WEDDING,17844.0,433609.2,50,INR,True
IXB-LKO,2025-12-02,IXB,LKO,599,6566.21,INR,30,0.16,196986.3,59,0,,PEAK_WEDDING,6566.21,196986.3,59,INR,False
JAI-GOI,2025-12-02,JAI,GOI,1001,101.25,USD,49,0.27,5011.88,76,0,,PEAK_WEDDING,8403.75,415986.04000000004,6308,INR,False
BLR-VNS,2025-12-02,BLR,VNS,577,6717.12,INR,50,0.27,336527.71,71,0,,PEAK_WEDDING,6717.12,336527.71,71,INR,False
VNS-PAT,2025-12-02,VNS,PAT,1761,12426.71,INR,54,0.29,671042.34,102,1,18000.0,PEAK_WEDDING,12426.71,671042.34,102,INR,True
COK-PAT,2025-12-02,COK,PAT,1448,11659.23,INR,30,0.17,360270.21,52,0,,PEAK_WEDDING,11659.23,360270.21,52,INR,False
DEL-IXB,2025-12-02,DEL,IXB,1274,8496.3,INR,27,0.15,234497.88,45,0,,PEAK_WEDDING,8496.3,234497.88,45,INR,False
BHO-PNQ,2025-12-02,BHO,PNQ,2792,19649.07,INR,31,0.17,624840.43,50,1,18000.0,PEAK_WEDDING,19649.07,624840.43,50,INR,True
SXR-LKO,2025-12-02,SXR,LKO,1660,11535.42,INR,53,0.29,615991.43,108,1,18000.0,PEAK_WEDDING,11535.42,615991.43,108,INR,True
PNQ-GAU,2025-12-02,PNQ,GAU,1925,14583.43,INR,30,0.17,446252.96,44,1,18000.0,PEAK_WEDDING,14583.43,446252.96,44,INR,True
IXB-ATQ,2025-12-02,IXB,ATQ,2158,16162.28,INR,33,0.18,533355.24,48,1,18000.0,PEAK_WEDDING,16162.28,533355.24,48,INR,True
LKO-IXB,2025-12-02,LKO,IXB,2002,14149.73,INR,45,0.24,640982.77,89,1,18000.0,PEAK_WEDDING,14149.73,640982.77,89,INR,True
PAT-AMD,2025-12-02,PAT,AMD,2042,11910.66,INR,35,0.19,425210.56,67,1,18000.0,PEAK_WEDDING,11910.66,425210.56,67,INR,True
BLR-DEL,2025-12-02,BLR,DEL,1309,11175.46,INR,27,0.15,308442.7,48,0,,PEAK_WEDDING,11175.46,308442.7,48,INR,False
IXB-BOM,2025-12-02,IXB,BOM,1836,12365.87,INR,32,0.17,400654.19,47,1,18000.0,PEAK_WEDDING,12365.87,400654.19,47,INR,True
LKO-IXC,2025-12-02,LKO,IXC,1139,10047.42,INR,50,0.27,506389.97,79,0,,PEAK_WEDDING,10047.42,506389.97,79,INR,False
IXC-LKO,2025-12-02,IXC,LKO,1731,13438.15,INR,52,0.28,705502.88,82,1,18000.0,PEAK_WEDDING,13438.15,705502.88,82,INR,True
CCU-BHO,2025-12-02,CCU,BHO,478,6525.5,INR,43,0.23,281901.6,87,0,,PEAK_WEDDING,6525.5,281901.6,87,INR,False
BOM-SXR,2025-12-02,BOM,SXR,2221,13985.27,INR,37,0.2,524447.62,65,1,18000.0,PEAK_WEDDING,13985.27,524447.62,65,INR,True
COK-MAA,2025-12-02,COK,MAA,1182,8981.35,INR,41,0.22,369133.48,64,0,,PEAK_WEDDING,8981.35,369133.48,64,INR,False
BHO-JAI,2025-12-02,BHO,JAI,1378,9734.0,INR,42,0.23,417588.6,87,0,,PEAK_WEDDING,9734.0,417588.6,87,INR,False
LKO-AMD,2025-12-02,LKO,AMD,816,6706.26,INR,33,0.18,225330.34,69,0,,PEAK_WEDDING,6706.26,225330.34,69,INR,False
PAT-MAA,2025-12-02,PAT,MAA,1628,10093.14,INR,38,0.2,384548.63,78,1,18000.0,PEAK_WEDDING,10093.14,384548.63,78,INR,True
DEL-GOI,2025-12-02,DEL,GOI,1784,12555.25,INR,54,0.29,677983.5,93,1,18000.0,PEAK_WEDDING,12555.25,677983.5,93,INR,True
BHO-LKO,2025-12-02,BHO,LKO,577,7250.38,INR,55,0.3,402396.09,98,0,,PEAK_WEDDING,7250.38,402396.09,98,INR,False
VNS-AMD,2025-12-02,VNS,AMD,1609,10420.28,INR,36,0.2,381382.25,55,1,18000.0,PEAK_WEDDING,10420.28,381382.25,55,INR,True
JAI-VNS,2025-12-02,JAI,VNS,1639,11732.82,INR,29,0.16,348464.75,57,1,18000.0,PEAK_WEDDING,11732.82,348464.75,57,INR,True
CCU-PAT,2025-12-02,CCU,PAT,900,7381.4,INR,54,0.29,405238.86,103,0,,PEAK_WEDDING,7381.4,405238.86,103,INR,False
GAU-MAA,2025-12-02,GAU,MAA,939,9104.35,INR,51,0.28,469784.46,103,0,,PEAK_WEDDING,9104.35,469784.46,103,INR,False
IXB-GAU,2025-12-02,IXB,GAU,1758,146.31,USD,45,0.24,6627.84,71,1,18000.0,PEAK_WEDDING,12143.73,550110.72,5893,INR,True
HYD-COK,2025-12-02,HYD,COK,1671,12909.19,INR,31,0.17,402766.73,46,1,18000.0,PEAK_WEDDING,12909.19,402766.73,46,INR,True
IXB-COK,2025-12-02,IXB,COK,2132,14755.86,INR,46,0.25,690574.25,94,1,18000.0,PEAK_WEDDING,14755.86,690574.25,94,INR,True
DEL-IXC,2025-12-02,DEL,IXC,2267,15923.66,INR,24,0.13,382167.84,45,1,18000.0,PEAK_WEDDING,15923.66,382167.84,45,INR,True
HYD-BLR,2025-12-02,HYD,BLR,2679,17300.56,INR,45,0.24,778525.2,86,1,18000.0,PEAK_WEDDING,17300.56,778525.2,86,INR,True
CCU-HYD,2025-12-02,CCU,HYD,1722,11797.93,INR,29,0.16,343319.76,56,1,18000.0,PEAK_WEDDING,11797.93,343319.76,56,INR,True
BLR-SXR,2025-12-02,BLR,SXR,1663,11849.44,INR,54,0.29,650534.26,97,1,18000.0,PEAK_WEDDING,11849.44,650534.26,97,INR,True
SXR-HYD,2025-12-02,SXR,HYD,1780,11613.81,INR,29,0.16,341446.01,45,1,18000.0,PEAK_WEDDING,11613.81,341446.01,45,INR,True
BOM-MAA,2025-12-02,BOM,MAA,897,7770.72,INR,31,0.17,242446.46,62,0,,PEAK_WEDDING,7770.72,242446.46,62,INR,False
BLR-IXB,2025-12-02,BLR,IXB,2748,19558.3,INR,40,0.22,792111.15,64,1,18000.0,PEAK_WEDDING,19558.3,792111.15,64,INR,True
LKO-GOI,2025-12-02,LKO,GOI,484,5931.89,INR,29,0.16,176177.13,55,0,,PEAK_WEDDING,5931.89,176177.13,55,INR,False
IXC-DEL,2025-12-02,IXC,DEL,2714,16247.97,INR,42,0.22,682414.74,87,1,18000.0,PEAK_WEDDING,16247.97,682414.74,87,INR,True
BOM-PAT,2025-12-02,BOM,PAT,1433,11480.46,INR,32,0.17,371966.9,65,0,,PEAK_WEDDING,11480.46,371966.9,65,INR,False
GOI-JAI,2025-12-02,GOI,JAI,2337,17225.08,INR,28,0.15,490914.78,41,1,18000.0,PEAK_WEDDING,17225.08,490914.78,41,INR,True
IXB-PAT,2025-12-02,IXB,PAT,1393,10798.02,INR,53,0.28,573374.86,78,0,,PEAK_WEDDING,10798.02,573374.86,78,INR,False
JAI-MAA,2025-12-02,JAI,MAA,1911,14426.35,INR,27,0.14,389511.45,45,1,18000.0,PEAK_WEDDING,14426.35,389511.45,45,INR,True
COK-AMD,2025-12-02,COK,AMD,1917,13348.85,INR,42,0.23,564656.35,63,1,18000.0,PEAK_WEDDING,13348.85,564656.35,63,INR,True
GAU-PNQ,2025-12-02,GAU,PNQ,2276,16868.44,INR,34,0.19,587021.71,52,1,18000.0,PEAK_WEDDING,16868.44,587021.71,52,INR,True
BHO-SXR,2025-12-02,BHO,SXR,1659,10566.03,INR,36,0.2,389886.51,62,1,18000.0,PEAK_WEDDING,10566.03,389886.51,62,INR,True
LKO-CCU,2025-12-02,LKO,CCU,549,6441.27,INR,24,0.13,158455.24,49,0,,PEAK_WEDDING,6441.27,158455.24,49,INR,False
PAT-BHO,2025-12-02,PAT,BHO,1857,14002.48,INR,52,0.28,730929.46,101,1,18000.0,PEAK_WEDDING,14002.48,730929.46,101,INR,True
BLR-MAA,2025-12-02,BLR,MAA,1287,10155.14,INR,50,0.27,508772.51,98,0,,PEAK_WEDDING,10155.14,508772.51,98,INR,False
ATQ-IXB,2025-12-02,ATQ,IXB,677,81.96,USD,47,0.26,3884.9,86,0,,PEAK_WEDDING,6802.679999999999,322446.7,7138,INR,False
PNQ-IXC,2025-12-02,PNQ,IXC,2227,12864.8,INR,43,0.23,563478.24,91,1,18000.0,PEAK_WEDDING,12864.8,563478.24,91,INR,True
DEL-JAI,2025-12-02,DEL,JAI,1834,13782.82,INR,26,0.14,368001.29,52,1,18000.0,PEAK_WEDDING,13782.82,368001.29,52,INR,True
AMD-ATQ,2025-12-02,AMD,ATQ,1416,11020.66,INR,29,0.16,324007.4,47,0,,PEAK_WEDDING,11020.66,324007.4,47,INR,False
HYD-PAT,2025-12-02,HYD,PAT,1024,8579.34,INR,24,0.13,211051.76,37,0,,PEAK_WEDDING,8579.34,211051.76,37,INR,False
DEL-HYD,2025-12-02,DEL,HYD,2471,16400.96,INR,30,0.16,492028.8,52,1,18000.0,PEAK_WEDDING,16400.96,492028.8,52,INR,True
PNQ-GOI,2025-12-02,PNQ,GOI,2287,15543.08,INR,25,0.14,396348.54,41,1,18000.0,PEAK_WEDDING,15543.08,396348.54,41,INR,True
AMD-VNS,2025-12-02,AMD,VNS,891,7800.19,INR,24,0.13,191884.67,49,0,,PEAK_WEDDING,7800.19,191884.67,49,INR,False
HYD-VNS,2025-12-02,HYD,VNS,1906,13283.27,INR,28,0.15,378573.2,41,1,18000.0,PEAK_WEDDING,13283.27,378573.2,41,INR,True
SXR-BOM,2025-12-02,SXR,BOM,1972,11439.25,INR,52,0.28,603992.4,96,1,18000.0,PEAK_WEDDING,11439.25,603992.4,96,INR,True
GAU-PAT,2025-12-02,GAU,PAT,702,7311.66,INR,32,0.17,234704.29,48,0,,PEAK_WEDDING,7311.66,234704.29,48,INR,False
ATQ-AMD,2025-12-02,ATQ,AMD,1966,13093.17,INR,45,0.24,593120.6,69,1,18000.0,PEAK_WEDDING,13093.17,593120.6,69,INR,True
LKO-VNS,2025-12-02,LKO,VNS,2279,177.32,USD,48,0.26,8511.36,77,1,18000.0,PEAK_WEDDING,14717.56,706442.88,6391,INR,True
CCU-PNQ,2025-12-02,CCU,PNQ,1316,10843.9,INR,54,0.29,595330.11,114,0,,PEAK_WEDDING,10843.9,595330.11,114,INR,False
JAI-BOM,2025-12-02,JAI,BOM,1993,14489.89,INR,42,0.23,621616.28,65,1,18000.0,PEAK_WEDDING,14489.89,621616.28,65,INR,True
ATQ-PAT,2025-12-02,ATQ,PAT,1265,11099.89,INR,49,0.27,549444.55,95,0,,PEAK_WEDDING,11099.89,549444.55,95,INR,False
BHO-BOM,2025-12-02,BHO,BOM,2163,16386.12,INR,49,0.27,811112.94,92,1,18000.0,PEAK_WEDDING,16386.12,811112.94,92,INR,True
JAI-PNQ,2025-12-02,JAI,PNQ,1555,10887.35,INR,52,0.28,574852.08,81,1,18000.0,PEAK_WEDDING,10887.35,574852.08,81,INR,True
IXB-CCU,2025-12-02,IXB,CCU,945,8847.03,INR,43,0.23,387499.91,63,0,,PEAK_WEDDING,8847.03,387499.91,63,INR,False
GAU-LKO,2025-12-02,GAU,LKO,2605,14430.97,INR,40,0.22,580124.99,73,1,18000.0,PEAK_WEDDING,14430.97,580124.99,73,INR,True
PAT-IXB,2025-12-02,PAT,IXB,2274,13075.12,INR,53,0.29,698211.41,95,1,18000.0,PEAK_WEDDING,13075.12,698211.41,95,INR,True
GOI-DEL,2025-12-02,GOI,DEL,1210,10078.84,INR,44,0.24,447500.5,87,0,,PEAK_WEDDING,10078.84,447500.5,87,INR,False
BOM-AMD,2025-12-02,BOM,AMD,494,6829.67,INR,49,0.27,338068.66,82,0,,PEAK_WEDDING,6829.67,338068.66,82,INR,False
GAU-GOI,2025-12-02,GAU,GOI,1277,10782.53,INR,31,0.17,342884.45,52,0,,PEAK_WEDDING,10782.53,342884.45,52,INR,False
AMD-GAU,2025-12-02,AMD,GAU,416,6080.86,INR,36,0.2,222559.48,67,0,,PEAK_WEDDING,6080.86,222559.48,67,INR,False
AMD-MAA,2025-12-02,AMD,MAA,684,7056.79,INR,33,0.18,234991.11,58,0,,PEAK_WEDDING,7056.79,234991.11,58,INR,False
MAA-CCU,2025-12-02,MAA,CCU,809,8360.98,INR,25,0.14,210696.7,40,0,,PEAK_WEDDING,8360.98,210696.7,40,INR,False
ATQ-VNS,2025-12-02,ATQ,VNS,2190,13030.26,INR,46,0.25,601998.01,95,1,18000.0,PEAK_WEDDING,13030.26,601998.01,95,INR,True
LKO-HYD,2025-12-02,LKO,HYD,424,6433.78,INR,30,0.16,194943.53,50,0,,PEAK_WEDDING,6433.78,194943.53,50,INR,False
GOI-GAU,2025-12-02,GOI,GAU,1204,8457.3,INR,24,0.14,210586.77,50,0,,PEAK_WEDDING,8457.3,210586.77,50,INR,False
IXB-MAA,2025-12-02,IXB,MAA,1450,12250.97,INR,28,0.15,349152.64,41,0,,PEAK_WEDDING,12250.97,349152.64,41,INR,False
PNQ-SXR,2025-12-02,PNQ,SXR,746,8297.35,INR,24,0.13,204114.81,37,0,,PEAK_WEDDING,8297.35,204114.81,37,INR,False
COK-LKO,2025-12-02,COK,LKO,394,5824.65,INR,38,0.21,225413.95,78,0,,PEAK_WEDDING,5824.65,225413.95,78,INR,False
PAT-PNQ,2025-12-02,PAT,PNQ,1966,15079.74,INR,25,0.14,380009.45,40,1,18000.0,PEAK_WEDDING,15079.74,380009.45,40,INR,True
BHO-DEL,2025-12-02,BHO,DEL,2308,13350.43,INR,54,0.29,724928.35,87,1,18000.0,PEAK_WEDDING,13350.43,724928.35,87,INR,True
VNS-IXB,2025-12-02,VNS,IXB,2107,12826.14,INR,30,0.17,392479.88,52,1,18000.0,PEAK_WEDDING,12826.14,392479.88,52,INR,True
AMD-PAT,2025-12-02,AMD,PAT,1311,9138.65,INR,34,0.19,315283.42,51,0,,PEAK_WEDDING,9138.65,315283.42,51,INR,False
BHO-HYD,2025-12-02,BHO,HYD,321,5207.71,INR,37,0.2,195289.12,69,0,,PEAK_WEDDING,5207.71,195289.12,69,INR,False
VNS-BLR,2025-12-02,VNS,BLR,2093,13288.49,INR,41,0.22,546156.94,57,1,18000.0,PEAK_WEDDING,13288.49,546156.94,57,INR,True
PNQ-CCU,2025-12-02,PNQ,CCU,878,6807.98,INR,54,0.29,369673.31,109,0,,PEAK_WEDDING,6807.98,369673.31,109,INR,False
DEL-BHO,2025-12-02,DEL,BHO,1126,8559.51,INR,28,0.15,243946.04,40,0,,PEAK_WEDDING,8559.51,243946.04,40,INR,False
IXB-BLR,2025-12-02,IXB,BLR,2123,14352.38,INR,46,0.25,663079.96,93,1,18000.0,PEAK_WEDDING,14352.38,663079.96,93,INR,True
CCU-JAI,2025-12-02,CCU,JAI,1069,9687.84,INR,24,0.14,241227.22,50,0,,PEAK_WEDDING,9687.84,241227.22,50,INR,False
PAT-IXC,2025-12-02,PAT,IXC,1962,15023.18,INR,55,0.3,833786.49,80,1,18000.0,PEAK_WEDDING,15023.18,833786.49,80,INR,True
GAU-BOM,2025-12-02,GAU,BOM,1971,12215.25,INR,42,0.23,516705.07,73,1,18000.0,PEAK_WEDDING,12215.25,516705.07,73,INR,True
VNS-DEL,2025-12-02,VNS,DEL,2657,18111.28,INR,31,0.17,570505.32,51,1,18000.0,PEAK_WEDDING,18111.28,570505.32,51,INR,True
MAA-BOM,2025-12-02,MAA,BOM,2422,15341.14,INR,27,0.15,418813.12,54,1,18000.0,PEAK_WEDDING,15341.14,418813.12,54,INR,True
BLR-BHO,2025-12-02,BLR,BHO,776,6677.62,INR,43,0.23,288473.18,83,0,,PEAK_WEDDING,6677.62,288473.18,83,INR,False
SXR-IXB,2025-12-02,SXR,IXB,2410,15276.65,INR,31,0.17,485797.47,61,1,18000.0,PEAK_WEDDING,15276.65,485797.47,61,INR,True
PNQ-JAI,2025-12-02,PNQ,JAI,609,6936.84,INR,36,0.2,253888.34,73,0,,PEAK_WEDDING,6936.84,253888.34,73,INR,False
GOI-MAA,2025-12-02,GOI,MAA,2379,17156.22,INR,33,0.18,566155.26,59,1,18000.0,PEAK_WEDDING,17156.22,566155.26,59,INR,True
JAI-LKO,2025-12-02,JAI,LKO,313,5615.23,INR,51,0.28,291430.44,74,0,,PEAK_WEDDING,5615.23,291430.44,74,INR,False
IXB-IXC,2025-12-02,IXB,IXC,2789,18081.57,INR,27,0.15,504475.8,56,1,18000.0,PEAK_WEDDING,18081.57,504475.8,56,INR,True
GAU-HYD,2025-12-02,GAU,HYD,796,7646.13,INR,28,0.16,220208.54,40,0,,PEAK_WEDDING,7646.13,220208.54,40,INR,False
BOM-ATQ,2025-12-02,BOM,ATQ,2706,19486.31,INR,24,0.14,485209.12,46,1,18000.0,PEAK_WEDDING,19486.31,485209.12,46,INR,True
GAU-AMD,2025-12-02,GAU,AMD,464,5556.55,INR,35,0.19,195034.9,58,0,,PEAK_WEDDING,5556.55,195034.9,58,INR,False
AMD-SXR,2025-12-02,AMD,SXR,2270,14219.18,INR,43,0.23,614268.58,81,1,18000.0,PEAK_WEDDING,14219.18,614268.58,81,INR,True
BLR-GOI,2025-12-02,BLR,GOI,474,5336.34,INR,25,0.14,137677.57,39,0,,PEAK_WEDDING,5336.34,137677.57,39,INR,False
BHO-PAT,2025-12-02,BHO,PAT,2003,12283.88,INR,25,0.14,316924.1,40,1,18000.0,PEAK_WEDDING,12283.88,316924.1,40,INR,True
AMD-IXC,2025-12-02,AMD,IXC,1509,9727.27,INR,48,0.26,466908.96,73,1,18000.0,PEAK_WEDDING,9727.27,466908.96,73,INR,True
HYD-CCU,2025-12-02,HYD,CCU,651,6811.77,INR,42,0.22,286094.34,77,0,,PEAK_WEDDING,6811.77,286094.34,77,INR,False
HYD-GOI,2025-12-02,HYD,GOI,2796,15086.55,INR,51,0.28,778465.98,94,1,18000.0,PEAK_WEDDING,15086.55,778465.98,94,INR,True
PAT-HYD,2025-12-02,PAT,HYD,1517,10057.17,INR,45,0.25,461624.1,84,1,18000.0,PEAK_WEDDING,10057.17,461624.1,84,INR,True
GOI-HYD,2025-12-02,GOI,HYD,1723,10517.35,INR,45,0.25,479591.16,85,1,18000.0,PEAK_WEDDING,10517.35,479591.16,85,INR,True
BOM-GOI,2025-12-02,BOM,GOI,2084,15900.88,INR,34,0.19,548580.36,70,1,18000.0,PEAK_WEDDING,15900.88,548580.36,70,INR,True
HYD-IXC,2025-12-02,HYD,IXC,1721,13290.39,INR,50,0.27,673822.77,85,1,18000.0,PEAK_WEDDING,13290.39,673822.77,85,INR,True
MAA-IXC,2025-12-02,MAA,IXC,1388,9736.75,INR,42,0.23,417706.58,75,0,,PEAK_WEDDING,9736.75,417706.58,75,INR,False
BHO-ATQ,2025-12-02,BHO,ATQ,2603,15064.45,INR,24,0.14,375104.8,36,1,18000.0,PEAK_WEDDING,15064.45,375104.8,36,INR,True
BLR-CCU,2025-12-02,BLR,CCU,801,6692.57,INR,42,0.23,283095.71,63,0,,PEAK_WEDDING,6692.57,283095.71,63,INR,False
GAU-COK,2025-12-02,GAU,COK,2426,15640.72,INR,30,0.17,478606.03,55,1,18000.0,PEAK_WEDDING,15640.72,478606.03,55,INR,True
IXC-AMD,2025-12-02,IXC,AMD,433,5841.52,INR,48,0.26,285650.33,96,0,,PEAK_WEDDING,5841.52,285650.33,96,INR,False
BOM-IXB,2025-12-02,BOM,IXB,500,71.43,USD,45,0.25,3278.64,79,0,,PEAK_WEDDING,5928.6900000000005,272127.12,6557,INR,False
ATQ-CCU,2025-12-02,ATQ,CCU,2441,14799.69,INR,24,0.13,359632.47,49,1,18000.0,PEAK_WEDDING,14799.69,359632.47,49,INR,True
BOM-GAU,2025-12-02,BOM,GAU,1717,13745.34,INR,39,0.21,544315.46,57,1,18000.0,PEAK_WEDDING,13745.34,544315.46,57,INR,True
IXB-HYD,2025-12-02,IXB,HYD,2443,17685.7,INR,43,0.23,764022.24,66,1,18000.0,PEAK_WEDDING,17685.7,764022.24,66,INR,True
LKO-GAU,2025-12-02,LKO,GAU,2264,14826.93,INR,27,0.15,413671.35,47,1,18000.0,PEAK_WEDDING,14826.93,413671.35,47,INR,True
VNS-SXR,2025-12-02,VNS,SXR,1356,10004.72,INR,30,0.17,309145.85,52,0,,PEAK_WEDDING,10004.72,309145.85,52,INR,False
BHO-CCU,2025-12-02,BHO,CCU,2761,16502.1,INR,33,0.18,549519.93,63,1,18000.0,PEAK_WEDDING,16502.1,549519.93,63,INR,True
GOI-AMD,2025-12-02,GOI,AMD,1160,110.71,USD,29,0.16,3254.87,46,0,,PEAK_WEDDING,9188.93,270154.20999999996,3818,INR,False
