incident_id,airline,incident_date,incident_type,severity,flights_affected,resolution_hrs,reported_to_dgca,news_coverage,source,reported_to_dgca_missing_flag
INC-00971,Vistara,2025-11-24,BAGGAGE,CRITICAL,10,68.1,,True,NEWS_SCRAPE,True
INC-00972,SpiceJet,2025-12-17,ATC_DELAY,LOW,38,19.5,,False,DGCA_FEED,True
INC-00973,AirIndia,2025-12-01,ATC_DELAY,MEDIUM,29,33.4,True,True,DGCA_FEED,False
INC-00974,AkasaAir,2025-12-24,ATC_DELAY,MEDIUM,16,37.3,,False,DGCA_FEED,True
INC-00975,SpiceJet,2025-11-26,SLOT_MISS,CRITICAL,37,18.0,,False,NEWS_SCRAPE,True
INC-00976,AkasaAir,2025-12-01,ATC_DELAY,LOW,39,42.5,False,False,DGCA_FEED,False
INC-00977,Vistara,2025-12-31,CREW_SHORTAGE,CRITICAL,36,12.3,,True,NEWS_SCRAPE,True
INC-00978,IndiGo,2025-12-10,BAGGAGE,MEDIUM,8,53.4,False,False,DGCA_FEED,False
INC-00979,SpiceJet,2025-11-07,CREW_SHORTAGE,CRITICAL,11,44.4,True,False,DGCA_FEED,False
INC-00980,SpiceJet,2025-12-16,ATC_DELAY,LOW,16,3.5,,True,DGCA_FEED,True
INC-00981,SpiceJet,2025-11-10,SLOT_MISS,MEDIUM,8,46.6,False,True,DGCA_FEED,False
INC-00982,Vistara,2025-11-18,BAGGAGE,LOW,27,66.7,True,True,AIRLINE_REPORT,False
INC-00983,AirIndia,2025-12-05,PASSENGER_COMPLAINT,CRITICAL,31,48.6,False,False,AIRLINE_REPORT,False
INC-00984,IndiGo,2025-12-15,SLOT_MISS,HIGH,43,35.0,False,False,AIRLINE_REPORT,False
INC-00985,AirIndia,2025-11-26,CREW_SHORTAGE,LOW,19,65.3,,True,NEWS_SCRAPE,True
INC-00986,AirIndia,2025-11-12,WEATHER,MEDIUM,15,46.3,,False,AIRLINE_REPORT,True
INC-00987,IndiGo,2025-12-24,ATC_DELAY,CRITICAL,17,67.1,,False,DGCA_FEED,True
INC-00988,IndiGo,2025-12-14,SLOT_MISS,HIGH,32,25.7,False,False,DGCA_FEED,False
INC-00989,SpiceJet,2025-12-29,WEATHER,LOW,30,0.8,,True,NEWS_SCRAPE,True
INC-00990,SpiceJet,2025-11-15,TECHNICAL,LOW,31,11.7,False,False,AIRLINE_REPORT,False
INC-00991,AirIndia,2025-12-05,PASSENGER_COMPLAINT,MEDIUM,36,67.1,True,False,DGCA_FEED,False
INC-00992,IndiGo,2025-11-21,SLOT_MISS,CRITICAL,37,3.7,,False,AIRLINE_REPORT,True
INC-00993,SpiceJet,2025-11-07,ATC_DELAY,LOW,4,53.4,True,True,NEWS_SCRAPE,False
INC-00994,IndiGo,2025-12-18,BAGGAGE,CRITICAL,25,19.7,True,False,AIRLINE_REPORT,False
INC-00995,IndiGo,2025-11-17,SLOT_MISS,HIGH,15,19.7,True,True,DGCA_FEED,False
INC-00996,SpiceJet,2025-12-20,ATC_DELAY,CRITICAL,31,25.5,,True,DGCA_FEED,True
INC-00997,SpiceJet,2025-11-30,TECHNICAL,HIGH,42,66.5,,False,NEWS_SCRAPE,True
INC-00998,AkasaAir,2025-11-01,ATC_DELAY,HIGH,28,49.8,,False,NEWS_SCRAPE,True
INC-00999,Vistara,2025-11-23,PASSENGER_COMPLAINT,MEDIUM,9,57.1,,True,NEWS_SCRAPE,True
INC-01000,SpiceJet,2025-12-04,BAGGAGE,LOW,22,56.7,False,True,NEWS_SCRAPE,False
INC-01001,AkasaAir,2025-11-12,SLOT_MISS,CRITICAL,32,19.6,False,False,AIRLINE_REPORT,False
INC-01002,AirIndia,2025-11-12,ATC_DELAY,MEDIUM,4,22.4,True,True,AIRLINE_REPORT,False
INC-01003,SpiceJet,2025-12-14,WEATHER,CRITICAL,6,19.3,False,False,NEWS_SCRAPE,False
INC-01004,AirIndia,2025-12-28,BAGGAGE,LOW,35,67.4,,False,AIRLINE_REPORT,True
INC-01005,SpiceJet,2025-11-09,CREW_SHORTAGE,LOW,5,55.5,False,False,DGCA_FEED,False
INC-01006,SpiceJet,2025-12-24,WEATHER,LOW,26,62.0,True,True,AIRLINE_REPORT,False
INC-01007,Vistara,2025-11-09,TECHNICAL,CRITICAL,1,15.4,,True,AIRLINE_REPORT,True
INC-01008,AirIndia,2025-12-16,SLOT_MISS,LOW,5,3.0,True,True,AIRLINE_REPORT,False
INC-01009,SpiceJet,2025-12-24,ATC_DELAY,LOW,4,37.5,False,False,DGCA_FEED,False
INC-01010,Vistara,2025-11-16,TECHNICAL,LOW,21,16.0,True,True,NEWS_SCRAPE,False
INC-01011,IndiGo,2025-11-18,CREW_SHORTAGE,MEDIUM,13,34.5,False,False,NEWS_SCRAPE,False
INC-01012,SpiceJet,2025-11-29,SLOT_MISS,HIGH,24,56.5,True,True,DGCA_FEED,False
INC-01013,AirIndia,2025-11-12,TECHNICAL,CRITICAL,7,62.6,,False,DGCA_FEED,True
INC-01014,SpiceJet,2025-11-08,BAGGAGE,CRITICAL,45,65.2,,False,NEWS_SCRAPE,True
INC-01015,SpiceJet,2025-11-28,WEATHER,LOW,33,68.8,,True,DGCA_FEED,True
INC-01016,AirIndia,2025-11-15,WEATHER,MEDIUM,44,28.3,True,True,DGCA_FEED,False
INC-01017,Vistara,2025-11-25,ATC_DELAY,HIGH,27,4.6,False,False,DGCA_FEED,False
INC-01018,IndiGo,2025-12-02,BAGGAGE,CRITICAL,40,42.2,True,False,AIRLINE_REPORT,False
INC-01019,SpiceJet,2025-11-21,CREW_SHORTAGE,MEDIUM,43,69.4,,False,DGCA_FEED,True
INC-01020,IndiGo,2025-11-18,TECHNICAL,CRITICAL,37,16.1,False,True,AIRLINE_REPORT,False
INC-01021,Vistara,2025-12-23,CREW_SHORTAGE,HIGH,44,49.1,,True,DGCA_FEED,True
INC-01022,AirIndia,2025-11-07,ATC_DELAY,LOW,38,48.0,,False,AIRLINE_REPORT,True
INC-01023,IndiGo,2025-11-07,WEATHER,MEDIUM,12,33.4,True,False,DGCA_FEED,False
INC-01024,SpiceJet,2025-11-22,WEATHER,LOW,26,55.4,True,True,NEWS_SCRAPE,False
INC-01025,SpiceJet,2025-11-03,WEATHER,MEDIUM,39,54.7,False,True,NEWS_SCRAPE,False
INC-01026,SpiceJet,2025-12-05,ATC_DELAY,LOW,18,6.9,,False,AIRLINE_REPORT,True
INC-01027,SpiceJet,2025-12-02,SLOT_MISS,CRITICAL,5,58.5,False,True,NEWS_SCRAPE,False
INC-01028,IndiGo,2025-11-15,PASSENGER_COMPLAINT,CRITICAL,30,0.7,,True,NEWS_SCRAPE,True
INC-01029,AkasaAir,2025-11-10,SLOT_MISS,HIGH,16,52.2,True,True,NEWS_SCRAPE,False
INC-01030,AkasaAir,2025-11-10,SLOT_MISS,MEDIUM,45,41.4,,False,DGCA_FEED,True
INC-01031,Vistara,2025-12-04,CREW_SHORTAGE,MEDIUM,2,56.2,True,True,AIRLINE_REPORT,False
INC-01032,IndiGo,2025-11-29,SLOT_MISS,CRITICAL,20,20.3,False,True,DGCA_FEED,False
INC-01033,SpiceJet,2025-12-30,PASSENGER_COMPLAINT,LOW,32,60.1,,True,AIRLINE_REPORT,True
INC-01034,AirIndia,2025-11-24,PASSENGER_COMPLAINT,MEDIUM,26,21.2,,True,AIRLINE_REPORT,True
INC-01035,AirIndia,2025-12-26,TECHNICAL,CRITICAL,35,17.9,True,True,AIRLINE_REPORT,False
INC-01036,Vistara,2025-12-02,ATC_DELAY,MEDIUM,36,6.7,False,False,DGCA_FEED,False
INC-01037,AkasaAir,2025-12-18,ATC_DELAY,HIGH,9,12.9,True,True,NEWS_SCRAPE,False
INC-01038,AirIndia,2025-11-28,PASSENGER_COMPLAINT,MEDIUM,29,68.6,False,True,DGCA_FEED,False
INC-01039,SpiceJet,2025-11-13,WEATHER,HIGH,33,57.3,True,True,NEWS_SCRAPE,False
INC-01040,Vistara,2025-12-14,WEATHER,MEDIUM,17,13.0,True,False,DGCA_FEED,False
INC-01041,AkasaAir,2025-12-19,WEATHER,CRITICAL,10,28.2,True,False,NEWS_SCRAPE,False
INC-01042,Vistara,2025-11-02,ATC_DELAY,LOW,36,30.1,,True,DGCA_FEED,True
INC-01043,SpiceJet,2025-11-27,ATC_DELAY,LOW,20,10.5,,False,AIRLINE_REPORT,True
INC-01044,AirIndia,2025-11-25,SLOT_MISS,MEDIUM,36,34.8,,False,NEWS_SCRAPE,True
INC-01045,AirIndia,2025-12-21,ATC_DELAY,MEDIUM,42,10.2,,True,NEWS_SCRAPE,True
INC-01046,AkasaAir,2025-11-28,TECHNICAL,LOW,27,51.6,False,False,AIRLINE_REPORT,False
INC-01047,AirIndia,2025-11-25,CREW_SHORTAGE,MEDIUM,37,59.2,,False,AIRLINE_REPORT,True
INC-01048,SpiceJet,2025-12-13,SLOT_MISS,CRITICAL,8,31.2,True,True,DGCA_FEED,False
INC-01049,AkasaAir,2025-12-12,ATC_DELAY,CRITICAL,8,31.8,True,False,DGCA_FEED,False
INC-01050,SpiceJet,2025-12-02,BAGGAGE,LOW,33,1.2,False,True,AIRLINE_REPORT,False
INC-01051,SpiceJet,2025-12-27,WEATHER,MEDIUM,34,25.3,False,True,DGCA_FEED,False
INC-01052,AkasaAir,2025-12-17,WEATHER,HIGH,37,11.1,False,False,DGCA_FEED,False
INC-01053,SpiceJet,2025-11-19,PASSENGER_COMPLAINT,LOW,22,65.6,False,True,AIRLINE_REPORT,False
INC-01054,SpiceJet,2025-11-27,WEATHER,CRITICAL,29,41.3,False,True,AIRLINE_REPORT,False
INC-01055,SpiceJet,2025-11-26,SLOT_MISS,LOW,6,54.3,False,False,DGCA_FEED,False
INC-01056,Vistara,2025-12-27,CREW_SHORTAGE,LOW,26,55.7,,True,NEWS_SCRAPE,True
INC-01057,Vistara,2025-12-03,CREW_SHORTAGE,CRITICAL,36,46.3,False,True,NEWS_SCRAPE,False
INC-01058,Vistara,2025-12-24,PASSENGER_COMPLAINT,CRITICAL,17,15.7,,True,NEWS_SCRAPE,True
INC-01059,IndiGo,2025-11-02,TECHNICAL,CRITICAL,9,62.5,,False,DGCA_FEED,True
INC-01060,AkasaAir,2025-12-08,WEATHER,MEDIUM,12,42.7,False,True,DGCA_FEED,False
INC-01061,SpiceJet,2025-12-25,BAGGAGE,HIGH,30,14.3,False,True,AIRLINE_REPORT,False
INC-01062,AirIndia,2025-11-04,PASSENGER_COMPLAINT,CRITICAL,18,45.0,,False,AIRLINE_REPORT,True
INC-01063,IndiGo,2025-11-08,TECHNICAL,CRITICAL,41,25.4,True,False,DGCA_FEED,False
INC-01064,IndiGo,2025-12-18,SLOT_MISS,CRITICAL,23,38.9,False,False,DGCA_FEED,False
INC-01065,AirIndia,2025-11-26,ATC_DELAY,CRITICAL,1,51.5,,False,NEWS_SCRAPE,True
INC-01066,IndiGo,2025-11-16,ATC_DELAY,HIGH,28,45.5,True,True,DGCA_FEED,False
INC-01067,SpiceJet,2025-11-13,WEATHER,CRITICAL,25,37.5,False,False,NEWS_SCRAPE,False
INC-01068,SpiceJet,2025-12-13,SLOT_MISS,LOW,32,34.8,,True,AIRLINE_REPORT,True
INC-01069,AkasaAir,2025-12-21,WEATHER,MEDIUM,34,1.2,True,True,DGCA_FEED,False
INC-01070,AirIndia,2025-12-04,BAGGAGE,MEDIUM,42,51.2,True,False,NEWS_SCRAPE,False
INC-01071,IndiGo,2025-12-26,CREW_SHORTAGE,HIGH,20,64.9,False,False,NEWS_SCRAPE,False
INC-01072,SpiceJet,2025-11-23,SLOT_MISS,LOW,17,50.8,False,False,DGCA_FEED,False
INC-01073,AkasaAir,2025-11-04,PASSENGER_COMPLAINT,CRITICAL,20,67.2,,True,NEWS_SCRAPE,True
INC-01074,AkasaAir,2025-12-24,CREW_SHORTAGE,CRITICAL,15,50.0,True,False,AIRLINE_REPORT,False
INC-01075,IndiGo,2025-12-07,CREW_SHORTAGE,LOW,39,20.3,False,True,DGCA_FEED,False
INC-01076,AirIndia,2025-11-20,TECHNICAL,LOW,29,36.2,True,True,AIRLINE_REPORT,False
INC-01077,SpiceJet,2025-12-10,BAGGAGE,CRITICAL,33,4.8,,False,NEWS_SCRAPE,True
INC-01078,SpiceJet,2025-12-08,BAGGAGE,LOW,2,71.1,,True,AIRLINE_REPORT,True
INC-01079,Vistara,2025-11-19,TECHNICAL,MEDIUM,34,64.5,True,False,NEWS_SCRAPE,False
INC-01080,IndiGo,2025-12-13,PASSENGER_COMPLAINT,MEDIUM,16,4.7,,False,AIRLINE_REPORT,True
INC-01081,IndiGo,2025-11-26,ATC_DELAY,MEDIUM,6,35.2,,False,AIRLINE_REPORT,True
INC-01082,Vistara,2025-11-04,TECHNICAL,LOW,1,20.1,True,False,DGCA_FEED,False
INC-01083,IndiGo,2025-12-04,TECHNICAL,MEDIUM,28,63.8,,False,NEWS_SCRAPE,True
INC-01084,AirIndia,2025-12-24,BAGGAGE,HIGH,1,25.2,,True,NEWS_SCRAPE,True
INC-01085,AirIndia,2025-12-05,BAGGAGE,CRITICAL,21,26.1,False,True,AIRLINE_REPORT,False
INC-01086,IndiGo,2025-11-19,PASSENGER_COMPLAINT,HIGH,44,29.5,True,False,NEWS_SCRAPE,False
INC-01087,AkasaAir,2025-11-11,ATC_DELAY,HIGH,31,49.3,False,False,AIRLINE_REPORT,False
INC-01088,AkasaAir,2025-12-22,CREW_SHORTAGE,CRITICAL,11,8.9,,False,DGCA_FEED,True
INC-01089,AirIndia,2025-12-08,WEATHER,MEDIUM,3,71.2,True,True,AIRLINE_REPORT,False
INC-01090,Vistara,2025-11-29,SLOT_MISS,MEDIUM,27,31.2,True,True,DGCA_FEED,False
INC-01091,IndiGo,2025-11-24,TECHNICAL,CRITICAL,37,6.9,,True,AIRLINE_REPORT,True
INC-01092,Vistara,2025-11-03,ATC_DELAY,MEDIUM,27,64.3,True,True,AIRLINE_REPORT,False
INC-01093,SpiceJet,2025-11-11,BAGGAGE,MEDIUM,43,55.3,False,True,DGCA_FEED,False
INC-01094,AirIndia,2025-12-13,WEATHER,LOW,8,29.2,True,False,AIRLINE_REPORT,False
INC-01095,AirIndia,2025-11-24,TECHNICAL,HIGH,12,25.8,True,False,AIRLINE_REPORT,False
INC-01096,IndiGo,2025-11-30,PASSENGER_COMPLAINT,HIGH,18,66.5,False,False,NEWS_SCRAPE,False
INC-01097,IndiGo,2025-11-18,BAGGAGE,MEDIUM,38,7.2,True,False,AIRLINE_REPORT,False
INC-01098,SpiceJet,2025-12-02,WEATHER,CRITICAL,18,26.1,,False,DGCA_FEED,True
INC-01099,IndiGo,2025-11-08,BAGGAGE,HIGH,41,13.2,True,True,NEWS_SCRAPE,False
INC-01100,IndiGo,2025-11-06,ATC_DELAY,HIGH,31,66.7,,True,AIRLINE_REPORT,True
INC-01101,Vistara,2025-11-29,SLOT_MISS,CRITICAL,34,13.5,,True,DGCA_FEED,True
INC-01102,IndiGo,2025-12-25,TECHNICAL,MEDIUM,43,51.2,True,True,AIRLINE_REPORT,False
INC-01103,Vistara,2025-11-21,CREW_SHORTAGE,CRITICAL,28,23.9,,True,AIRLINE_REPORT,True
INC-01104,Vistara,2025-11-18,PASSENGER_COMPLAINT,MEDIUM,9,27.7,True,False,DGCA_FEED,False
INC-01105,Vistara,2025-12-27,PASSENGER_COMPLAINT,CRITICAL,28,65.3,False,False,DGCA_FEED,False
INC-01106,SpiceJet,2025-11-22,ATC_DELAY,HIGH,42,24.7,False,False,AIRLINE_REPORT,False
INC-01107,Vistara,2025-11-27,WEATHER,MEDIUM,14,70.3,False,False,DGCA_FEED,False
INC-01108,Vistara,2025-11-30,CREW_SHORTAGE,HIGH,37,61.7,False,False,DGCA_FEED,False
INC-01109,SpiceJet,2025-12-13,CREW_SHORTAGE,HIGH,20,19.8,,True,AIRLINE_REPORT,True
INC-01110,SpiceJet,2025-12-11,CREW_SHORTAGE,LOW,9,54.9,False,False,DGCA_FEED,False
INC-01111,Vistara,2025-11-14,SLOT_MISS,MEDIUM,25,12.2,,False,NEWS_SCRAPE,True
INC-01112,Vistara,2025-11-30,CREW_SHORTAGE,CRITICAL,12,34.6,True,True,DGCA_FEED,False
INC-01113,SpiceJet,2025-12-21,ATC_DELAY,HIGH,6,45.7,True,True,NEWS_SCRAPE,False
INC-01114,IndiGo,2025-12-26,CREW_SHORTAGE,HIGH,5,20.9,,True,AIRLINE_REPORT,True
INC-01115,SpiceJet,2025-11-15,SLOT_MISS,MEDIUM,42,49.1,True,True,NEWS_SCRAPE,False
INC-01116,IndiGo,2025-12-09,CREW_SHORTAGE,LOW,24,52.4,False,False,AIRLINE_REPORT,False
INC-01117,SpiceJet,2025-11-06,SLOT_MISS,CRITICAL,25,56.0,True,False,DGCA_FEED,False
INC-01118,SpiceJet,2025-11-25,ATC_DELAY,CRITICAL,30,45.9,True,True,NEWS_SCRAPE,False
INC-01119,IndiGo,2025-11-07,TECHNICAL,HIGH,9,27.2,True,False,DGCA_FEED,False
INC-01120,Vistara,2025-11-27,WEATHER,MEDIUM,5,54.6,False,False,DGCA_FEED,False
INC-01121,IndiGo,2025-11-22,CREW_SHORTAGE,LOW,43,27.0,True,False,NEWS_SCRAPE,False
INC-01122,SpiceJet,2025-11-29,TECHNICAL,HIGH,22,15.0,True,False,AIRLINE_REPORT,False
INC-01123,Vistara,2025-11-16,CREW_SHORTAGE,HIGH,29,59.0,True,True,DGCA_FEED,False
INC-01124,AkasaAir,2025-12-29,BAGGAGE,LOW,44,19.7,False,True,AIRLINE_REPORT,False
INC-01125,AirIndia,2025-12-08,SLOT_MISS,LOW,26,33.4,,False,NEWS_SCRAPE,True
INC-01126,IndiGo,2025-12-24,TECHNICAL,LOW,6,52.9,,False,DGCA_FEED,True
INC-01127,Vistara,2025-12-19,CREW_SHORTAGE,HIGH,10,45.4,,False,AIRLINE_REPORT,True
INC-01128,Vistara,2025-11-27,ATC_DELAY,HIGH,34,20.5,,True,NEWS_SCRAPE,True
INC-01129,IndiGo,2025-12-28,CREW_SHORTAGE,HIGH,25,59.3,,True,NEWS_SCRAPE,True
INC-01130,Vistara,2025-11-05,ATC_DELAY,CRITICAL,44,18.3,False,False,NEWS_SCRAPE,False
INC-01131,Vistara,2025-11-24,SLOT_MISS,CRITICAL,25,24.8,True,False,NEWS_SCRAPE,False
INC-01132,SpiceJet,2025-11-15,CREW_SHORTAGE,MEDIUM,26,56.6,True,False,DGCA_FEED,False
INC-01133,IndiGo,2025-12-30,WEATHER,LOW,39,11.1,True,True,DGCA_FEED,False
INC-01134,Vistara,2025-12-11,ATC_DELAY,LOW,30,54.0,,True,NEWS_SCRAPE,True
INC-01135,SpiceJet,2025-12-08,SLOT_MISS,MEDIUM,42,30.4,False,False,AIRLINE_REPORT,False
INC-01136,Vistara,2025-11-29,BAGGAGE,LOW,17,46.4,False,True,NEWS_SCRAPE,False
INC-01137,AirIndia,2025-11-14,CREW_SHORTAGE,HIGH,30,51.7,,True,NEWS_SCRAPE,True
INC-01138,SpiceJet,2025-12-28,SLOT_MISS,MEDIUM,4,66.8,True,False,NEWS_SCRAPE,False
INC-01139,Vistara,2025-12-31,CREW_SHORTAGE,CRITICAL,38,70.7,False,False,NEWS_SCRAPE,False
INC-01140,IndiGo,2025-11-19,WEATHER,HIGH,12,43.7,,True,AIRLINE_REPORT,True
INC-01141,IndiGo,2025-12-21,CREW_SHORTAGE,LOW,3,52.7,,False,AIRLINE_REPORT,True
INC-01142,Vistara,2025-11-15,PASSENGER_COMPLAINT,CRITICAL,16,59.7,False,False,AIRLINE_REPORT,False
INC-01143,IndiGo,2025-11-02,BAGGAGE,HIGH,5,1.0,,True,DGCA_FEED,True
INC-01144,AirIndia,2025-12-20,BAGGAGE,MEDIUM,42,52.7,True,False,NEWS_SCRAPE,False
INC-01145,AirIndia,2025-11-19,WEATHER,HIGH,38,2.5,True,False,DGCA_FEED,False
INC-01146,AirIndia,2025-11-09,ATC_DELAY,HIGH,24,29.2,True,True,DGCA_FEED,False
INC-01147,Vistara,2025-12-05,ATC_DELAY,MEDIUM,30,23.2,True,False,NEWS_SCRAPE,False
INC-01148,AirIndia,2025-11-08,SLOT_MISS,HIGH,9,21.0,,False,AIRLINE_REPORT,True
INC-01149,SpiceJet,2025-12-17,WEATHER,HIGH,37,55.3,False,True,DGCA_FEED,False
INC-01150,AkasaAir,2025-12-13,BAGGAGE,LOW,23,10.3,True,False,NEWS_SCRAPE,False
INC-01151,SpiceJet,2025-11-25,CREW_SHORTAGE,HIGH,6,41.7,False,True,DGCA_FEED,False
INC-01152,IndiGo,2025-11-21,CREW_SHORTAGE,HIGH,25,58.9,True,False,DGCA_FEED,False
INC-01153,IndiGo,2025-11-22,ATC_DELAY,MEDIUM,30,71.6,False,False,DGCA_FEED,False
INC-01154,IndiGo,2025-11-08,ATC_DELAY,CRITICAL,24,2.4,,True,AIRLINE_REPORT,True
INC-01155,AkasaAir,2025-12-03,ATC_DELAY,HIGH,44,45.3,False,True,AIRLINE_REPORT,False
INC-01156,AirIndia,2025-11-06,CREW_SHORTAGE,MEDIUM,38,52.2,True,False,DGCA_FEED,False
INC-01157,AkasaAir,2025-12-20,SLOT_MISS,HIGH,45,0.7,,True,DGCA_FEED,True
INC-01158,SpiceJet,2025-12-03,WEATHER,CRITICAL,41,23.9,True,False,NEWS_SCRAPE,False
INC-01159,IndiGo,2025-12-03,TECHNICAL,CRITICAL,35,4.1,,False,AIRLINE_REPORT,True
INC-01160,AkasaAir,2025-12-04,PASSENGER_COMPLAINT,LOW,30,51.1,,True,AIRLINE_REPORT,True
INC-01161,SpiceJet,2025-11-14,CREW_SHORTAGE,LOW,25,17.8,,True,DGCA_FEED,True
INC-01162,SpiceJet,2025-11-17,WEATHER,MEDIUM,29,36.0,False,True,DGCA_FEED,False
INC-01163,IndiGo,2025-11-28,TECHNICAL,HIGH,3,57.3,False,True,DGCA_FEED,False
INC-01164,SpiceJet,2025-12-26,ATC_DELAY,CRITICAL,22,32.8,True,False,DGCA_FEED,False
INC-01165,AkasaAir,2025-11-24,WEATHER,CRITICAL,13,68.7,True,False,NEWS_SCRAPE,False
INC-01166,AirIndia,2025-11-08,WEATHER,CRITICAL,37,1.4,False,False,NEWS_SCRAPE,False
INC-01167,IndiGo,2025-12-01,ATC_DELAY,LOW,39,32.0,,False,NEWS_SCRAPE,True
INC-01168,IndiGo,2025-11-24,SLOT_MISS,HIGH,36,66.6,,False,AIRLINE_REPORT,True
INC-01169,SpiceJet,2025-11-02,SLOT_MISS,HIGH,12,3.7,False,False,AIRLINE_REPORT,False
INC-01170,SpiceJet,2025-12-20,PASSENGER_COMPLAINT,LOW,40,17.8,True,False,DGCA_FEED,False
INC-01171,AirIndia,2025-11-09,TECHNICAL,CRITICAL,13,65.2,,False,NEWS_SCRAPE,True
INC-01172,IndiGo,2025-12-08,TECHNICAL,HIGH,44,50.0,,True,NEWS_SCRAPE,True
INC-01173,AirIndia,2025-12-22,WEATHER,LOW,9,14.1,True,True,AIRLINE_REPORT,False
INC-01174,AirIndia,2025-12-09,SLOT_MISS,CRITICAL,29,29.7,,False,AIRLINE_REPORT,True
INC-01175,IndiGo,2025-11-30,PASSENGER_COMPLAINT,LOW,4,49.1,True,False,NEWS_SCRAPE,False
INC-01176,AirIndia,2025-11-05,PASSENGER_COMPLAINT,MEDIUM,41,34.8,,False,AIRLINE_REPORT,True
INC-01177,AirIndia,2025-11-08,CREW_SHORTAGE,LOW,40,26.0,True,False,AIRLINE_REPORT,False
INC-01178,Vistara,2025-11-12,ATC_DELAY,HIGH,20,10.5,True,False,DGCA_FEED,False
INC-01179,AkasaAir,2025-11-05,PASSENGER_COMPLAINT,HIGH,13,52.7,,True,DGCA_FEED,True
INC-01180,AirIndia,2025-11-15,CREW_SHORTAGE,MEDIUM,41,50.7,False,False,DGCA_FEED,False
INC-01181,AirIndia,2025-11-24,WEATHER,CRITICAL,40,11.8,,False,AIRLINE_REPORT,True
INC-01182,Vistara,2025-11-22,PASSENGER_COMPLAINT,CRITICAL,43,4.6,False,True,AIRLINE_REPORT,False
INC-01183,AirIndia,2025-11-16,WEATHER,LOW,5,8.3,False,True,AIRLINE_REPORT,False
INC-01184,AirIndia,2025-12-02,CREW_SHORTAGE,HIGH,29,69.5,False,True,NEWS_SCRAPE,False
INC-01185,IndiGo,2025-11-16,TECHNICAL,LOW,15,3.9,,True,DGCA_FEED,True
INC-01186,AkasaAir,2025-12-14,WEATHER,CRITICAL,16,64.1,,True,NEWS_SCRAPE,True
INC-01187,IndiGo,2025-11-13,ATC_DELAY,LOW,33,26.2,False,True,AIRLINE_REPORT,False
INC-01188,Vistara,2025-12-22,WEATHER,HIGH,38,42.8,,True,NEWS_SCRAPE,True
INC-01189,IndiGo,2025-12-20,ATC_DELAY,CRITICAL,39,65.4,,True,DGCA_FEED,True
INC-01190,AkasaAir,2025-11-28,CREW_SHORTAGE,HIGH,3,23.8,,False,NEWS_SCRAPE,True
INC-01191,Vistara,2025-11-28,PASSENGER_COMPLAINT,LOW,26,51.9,False,True,AIRLINE_REPORT,False
INC-01192,AirIndia,2025-12-16,CREW_SHORTAGE,LOW,39,20.4,True,False,NEWS_SCRAPE,False
INC-01193,SpiceJet,2025-12-14,TECHNICAL,CRITICAL,38,30.7,False,True,AIRLINE_REPORT,False
INC-01194,AirIndia,2025-12-29,CREW_SHORTAGE,LOW,13,16.1,False,True,DGCA_FEED,False
INC-01195,AkasaAir,2025-11-03,CREW_SHORTAGE,HIGH,7,57.6,,False,DGCA_FEED,True
INC-01196,IndiGo,2025-12-10,WEATHER,LOW,14,39.4,False,True,AIRLINE_REPORT,False
INC-01197,IndiGo,2025-12-27,TECHNICAL,CRITICAL,40,42.2,False,False,AIRLINE_REPORT,False
INC-01198,SpiceJet,2025-12-23,CREW_SHORTAGE,MEDIUM,40,33.8,True,True,AIRLINE_REPORT,False
INC-01199,IndiGo,2025-11-23,SLOT_MISS,LOW,17,17.2,True,False,DGCA_FEED,False
INC-01200,IndiGo,2025-12-18,WEATHER,HIGH,11,29.6,,True,AIRLINE_REPORT,True
INC-01201,IndiGo,2025-11-24,CREW_SHORTAGE,CRITICAL,34,31.2,True,True,AIRLINE_REPORT,False
INC-01202,IndiGo,2025-12-29,CREW_SHORTAGE,CRITICAL,4,38.0,,False,DGCA_FEED,True
INC-01203,AirIndia,2025-11-08,ATC_DELAY,HIGH,32,63.6,,False,NEWS_SCRAPE,True
INC-01204,SpiceJet,2025-12-02,PASSENGER_COMPLAINT,LOW,26,30.0,True,False,AIRLINE_REPORT,False
INC-01205,AkasaAir,2025-11-20,PASSENGER_COMPLAINT,MEDIUM,26,6.1,True,True,AIRLINE_REPORT,False
INC-01206,IndiGo,2025-12-15,BAGGAGE,MEDIUM,28,2.8,,False,DGCA_FEED,True
INC-01207,AkasaAir,2025-12-17,SLOT_MISS,CRITICAL,14,15.2,True,True,AIRLINE_REPORT,False
INC-01208,IndiGo,2025-12-21,PASSENGER_COMPLAINT,CRITICAL,34,51.8,False,True,NEWS_SCRAPE,False
INC-01209,AkasaAir,2025-11-23,BAGGAGE,CRITICAL,1,68.2,True,False,NEWS_SCRAPE,False
INC-01210,SpiceJet,2025-11-13,PASSENGER_COMPLAINT,HIGH,23,61.5,True,False,DGCA_FEED,False
INC-01211,AirIndia,2025-11-29,CREW_SHORTAGE,LOW,39,29.8,False,False,NEWS_SCRAPE,False
INC-01212,SpiceJet,2025-12-29,CREW_SHORTAGE,LOW,33,51.4,False,False,AIRLINE_REPORT,False
INC-01213,SpiceJet,2025-11-25,WEATHER,CRITICAL,34,24.7,True,False,DGCA_FEED,False
