flight_id,flight_number,airline_name,iata_code,from_airport,to_airport,sched_departure,actual_departure,flight_status,delay_min,tail_no,pax_count,is_night,report_date,data_source
200164,SG3466,SpiceJet,SG,ATQ,VNS,2025-11-14T03:00:00,,ON_TIME,,VT-B013,108,1,2025-11-14,OAG_FEED
200165,SG2580,SpiceJet,SG,VNS,CCU,2025-11-14T09:15:00,2025-11-14T10:55:00,DELAYED,100,VT-D014,136,0,2025-11-14,AIRLINE_API
200166,SG1718,SpiceJet,SG,PAT,LKO,2025-11-14T09:45:00,2025-11-14T09:48:00,ON_TIME,3,VT-E051,178,0,2025-11-14,AIRLINE_API
200167,SG152,SpiceJet,SG,SXR,MAA,2025-11-14T23:30:00,2025-11-14T23:37:00,ON_TIME,7,VT-A022,203,1,2025-11-14,DGCA_PORTAL
200168,SG1113,SG,SG,BLR,AMD,2025-11-14T15:15:00,2025-11-14T15:25:00,ON_TIME,10,VT-C008,122,0,2025-11-14,AIRLINE_API
200169,SG3561,SpiceJet,SG,IXB,BHO,2025-11-15T15:45:00,2025-11-15T15:53:00,ON_TIME,8,VT-B042,220,0,2025-11-15,OAG_FEED
200170,SG1078,SpiceJet,SG,BOM,GOI,2025-11-15T19:30:00,2025-11-15T19:33:00,ON_TIME,3,VT-A029,126,0,2025-11-15,DGCA_PORTAL
200171,SG2070,SpiceJet,SG,MAA,GOI,2025-11-15T04:30:00,,ON_TIME,,VT-D058,197,1,2025-11-15,AIRLINE_API
200172,SG2011,SG,SG,PAT,HYD,2025-11-15T07:30:00,2025-11-15T07:36:00,ON_TIME,6,VT-A043,139,0,2025-11-15,OAG_FEED
200173,SG4083,SG,SG,SXR,BLR,2025-11-15T07:00:00,,ON_TIME,,VT-E055,177,0,2025-11-15,DGCA_PORTAL
200174,SG2924,SpiceJet,SG,HYD,IXB,2025-11-15T15:30:00,2025-11-15T15:31:00,ON_TIME,1,VT-A013,215,0,2025-11-15,DGCA_PORTAL
200175,SG172,SpiceJet,SG,BHO,IXC,2025-11-15T21:15:00,,ON_TIME,,VT-E030,137,0,2025-11-15,OAG_FEED
200176,SG1822,SG,SG,HYD,JAI,2025-11-15T18:15:00,2025-11-15T18:25:00,ON_TIME,10,VT-E029,180,0,2025-11-15,OAG_FEED
200177,SG2431,SpiceJet,SG,GAU,IXB,2025-11-15T14:00:00,2025-11-15T14:03:00,ON_TIME,3,VT-E043,189,0,2025-11-15,OAG_FEED
200178,SG4574,SG,SG,DEL,COK,2025-11-15T01:45:00,,ON_TIME,,VT-D045,134,1,2025-11-15,AIRLINE_API
200179,SG4065,SG,SG,SXR,CCU,2025-11-15T10:30:00,2025-11-15T10:40:00,ON_TIME,10,VT-B057,213,0,2025-11-15,AIRLINE_API
200180,SG3802,SpiceJet,SG,CCU,HYD,2025-11-15T06:00:00,2025-11-15T06:07:00,ON_TIME,7,VT-D013,120,0,2025-11-15,DGCA_PORTAL
200181,SG2345,SpiceJet,SG,IXB,LKO,2025-11-16T07:15:00,2025-11-16T07:22:00,ON_TIME,7,VT-C006,202,0,2025-11-16,DGCA_PORTAL
200182,SG866,SpiceJet,SG,GAU,COK,2025-11-16T13:30:00,2025-11-16T13:31:00,ON_TIME,1,VT-E013,175,0,2025-11-16,DGCA_PORTAL
200183,SG3388,SpiceJet,SG,PAT,HYD,2025-11-16T23:00:00,2025-11-16T23:06:00,ON_TIME,6,VT-C059,151,1,2025-11-16,OAG_FEED
200184,SG134,SpiceJet,SG,BHO,IXC,2025-11-16T17:45:00,,ON_TIME,,VT-D021,168,0,2025-11-16,AIRLINE_API
200185,SG3370,SpiceJet,SG,COK,VNS,2025-11-16T15:00:00,2025-11-16T15:06:00,ON_TIME,6,VT-E016,151,0,2025-11-16,AIRLINE_API
200186,SG3960,SG,SG,LKO,IXC,2025-11-16T23:15:00,2025-11-16T23:18:00,ON_TIME,3,VT-B020,149,1,2025-11-16,OAG_FEED
200187,SG2894,SpiceJet,SG,MAA,ATQ,2025-11-16T18:45:00,2025-11-16T18:47:00,ON_TIME,2,VT-A041,128,0,2025-11-16,AIRLINE_API
200188,SG2875,SpiceJet,SG,HYD,DEL,2025-11-16T15:45:00,2025-11-16T15:47:00,ON_TIME,2,VT-E045,181,0,2025-11-16,AIRLINE_API
200189,SG2202,SG,SG,PAT,SXR,2025-11-16T11:15:00,2025-11-16T12:01:00,DELAYED,46,VT-B055,206,0,2025-11-16,DGCA_PORTAL
200190,SG3907,SG,SG,CCU,IXB,2025-11-16T11:45:00,2025-11-16T11:47:00,ON_TIME,2,VT-D009,135,0,2025-11-16,OAG_FEED
200191,SG4958,SpiceJet,SG,PAT,BOM,2025-11-16T23:00:00,2025-11-16T23:03:00,ON_TIME,3,VT-D059,159,1,2025-11-16,OAG_FEED
200192,SG4384,SpiceJet,SG,GOI,BHO,2025-11-16T06:45:00,2025-11-16T06:50:00,ON_TIME,5,VT-C055,157,0,2025-11-16,DGCA_PORTAL
200193,SG2036,SG,SG,MAA,BHO,2025-11-17T08:45:00,2025-11-17T08:51:00,ON_TIME,6,VT-E011,140,0,2025-11-17,OAG_FEED
200194,SG1325,SpiceJet,SG,IXC,BOM,2025-11-17T23:45:00,2025-11-17T23:47:00,ON_TIME,2,VT-E015,157,1,2025-11-17,OAG_FEED
200195,SG2701,SpiceJet,SG,PAT,MAA,2025-11-17T22:00:00,,CANCELLED,,VT-C056,,0,2025-11-17,AIRLINE_API
200196,SG1769,SpiceJet,SG,SXR,PNQ,2025-11-17T12:45:00,2025-11-17T13:11:00,DELAYED,26,VT-E026,108,0,2025-11-17,OAG_FEED
200197,SG1711,SG,SG,GAU,JAI,2025-11-17T18:45:00,2025-11-17T18:46:00,ON_TIME,1,VT-B019,189,0,2025-11-17,DGCA_PORTAL
200198,SG2791,SpiceJet,SG,VNS,PAT,2025-11-17T20:00:00,2025-11-17T20:10:00,ON_TIME,10,VT-A029,152,0,2025-11-17,DGCA_PORTAL
200199,SG4792,SpiceJet,SG,PAT,SXR,2025-11-17T21:15:00,2025-11-17T21:24:00,ON_TIME,9,VT-A058,165,0,2025-11-17,OAG_FEED
200200,SG590,SG,SG,IXC,LKO,2025-11-17T03:45:00,2025-11-17T03:46:00,ON_TIME,1,VT-B014,121,1,2025-11-17,AIRLINE_API
200201,SG4307,SpiceJet,SG,ATQ,JAI,2025-11-17T19:00:00,2025-11-17T19:01:00,ON_TIME,1,VT-D047,149,0,2025-11-17,AIRLINE_API
200202,SG1962,SpiceJet,SG,DEL,AMD,2025-11-17T14:45:00,2025-11-17T14:50:00,ON_TIME,5,VT-B050,102,0,2025-11-17,DGCA_PORTAL
200203,SG2372,SpiceJet,SG,MAA,HYD,2025-11-17T15:30:00,2025-11-17T15:39:00,ON_TIME,9,VT-B029,115,0,2025-11-17,DGCA_PORTAL
200204,SG2910,SpiceJet,SG,BHO,DEL,2025-11-17T18:00:00,2025-11-17T18:03:00,ON_TIME,3,VT-D044,108,0,2025-11-17,DGCA_PORTAL
200205,SG1344,SpiceJet,SG,BLR,SXR,2025-11-18T03:00:00,2025-11-18T04:53:00,DELAYED,113,VT-A021,197,1,2025-11-18,DGCA_PORTAL
200206,SG2665,SG,SG,MAA,BHO,2025-11-18T20:15:00,2025-11-18T20:16:00,ON_TIME,1,VT-B029,107,0,2025-11-18,AIRLINE_API
200207,SG3290,SG,SG,LKO,BOM,2025-11-18T12:00:00,2025-11-18T12:08:00,ON_TIME,8,VT-D008,169,0,2025-11-18,DGCA_PORTAL
200208,SG1484,SpiceJet,SG,BLR,DEL,2025-11-18T21:00:00,2025-11-18T21:04:00,ON_TIME,4,VT-C011,158,0,2025-11-18,AIRLINE_API
200209,SG4415,SpiceJet,SG,BOM,MAA,2025-11-18T17:15:00,2025-11-18T17:25:00,ON_TIME,10,VT-D042,131,0,2025-11-18,DGCA_PORTAL
200210,SG689,SpiceJet,SG,LKO,ATQ,2025-11-18T01:15:00,2025-11-18T01:21:00,ON_TIME,6,VT-A004,189,1,2025-11-18,DGCA_PORTAL
200211,SG4693,SpiceJet,SG,VNS,IXB,2025-11-18T13:30:00,2025-11-18T13:31:00,ON_TIME,1,VT-C031,155,0,2025-11-18,OAG_FEED
200212,SG2851,SG,SG,GOI,CCU,2025-11-18T17:00:00,2025-11-18T17:02:00,ON_TIME,2,VT-B010,132,0,2025-11-18,DGCA_PORTAL
200213,SG4994,SpiceJet,SG,PAT,MAA,2025-11-18T19:45:00,2025-11-18T19:53:00,ON_TIME,8,VT-A018,195,0,2025-11-18,DGCA_PORTAL
200214,SG4700,SpiceJet,SG,COK,JAI,2025-11-18T14:00:00,2025-11-18T14:04:00,ON_TIME,4,VT-B033,143,0,2025-11-18,AIRLINE_API
200215,SG1788,SpiceJet,SG,HYD,IXB,2025-11-18T19:00:00,2025-11-18T19:05:00,ON_TIME,5,VT-E017,176,0,2025-11-18,AIRLINE_API
200216,SG4734,SpiceJet,SG,GAU,BLR,2025-11-18T23:45:00,2025-11-19T00:46:00,DELAYED,61,VT-A037,114,1,2025-11-18,DGCA_PORTAL
200217,SG1288,SpiceJet,SG,COK,DEL,2025-11-19T09:00:00,2025-11-19T09:03:00,ON_TIME,3,VT-E008,194,0,2025-11-19,DGCA_PORTAL
200218,SG4927,SG,SG,MAA,PNQ,2025-11-19T18:15:00,2025-11-19T18:21:00,ON_TIME,6,VT-D031,198,0,2025-11-19,DGCA_PORTAL
200219,SG4771,SpiceJet,SG,HYD,BOM,2025-11-19T12:15:00,2025-11-19T12:25:00,ON_TIME,10,VT-D033,121,0,2025-11-19,AIRLINE_API
200220,SG4451,SpiceJet,SG,ATQ,PNQ,2025-11-19T06:00:00,2025-11-19T06:03:00,ON_TIME,3,VT-D052,190,0,2025-11-19,OAG_FEED
200221,SG3503,SpiceJet,SG,BHO,DEL,2025-11-19T11:15:00,2025-11-19T11:24:00,ON_TIME,9,VT-E025,161,0,2025-11-19,DGCA_PORTAL
200222,SG4880,SG,SG,PAT,GAU,2025-11-19T16:30:00,2025-11-19T16:34:00,ON_TIME,4,VT-B025,156,0,2025-11-19,DGCA_PORTAL
200223,SG2551,SpiceJet,SG,BLR,GAU,2025-11-19T00:45:00,2025-11-19T00:49:00,ON_TIME,4,VT-C027,120,1,2025-11-19,AIRLINE_API
200224,SG1826,SG,SG,AMD,BHO,2025-11-19T13:15:00,2025-11-19T13:24:00,ON_TIME,9,VT-C016,194,0,2025-11-19,OAG_FEED
200225,SG3686,SpiceJet,SG,IXB,DEL,2025-11-19T07:30:00,2025-11-19T07:32:00,ON_TIME,2,VT-B046,124,0,2025-11-19,OAG_FEED
200226,SG4847,SpiceJet,SG,PNQ,DEL,2025-11-19T18:00:00,2025-11-19T18:04:00,ON_TIME,4,VT-C053,121,0,2025-11-19,AIRLINE_API
200227,SG3191,SpiceJet,SG,VNS,LKO,2025-11-19T19:30:00,2025-11-19T19:37:00,ON_TIME,7,VT-E021,199,0,2025-11-19,OAG_FEED
200228,SG451,SG,SG,PAT,AMD,2025-11-19T23:30:00,2025-11-19T23:32:00,ON_TIME,2,VT-B024,191,1,2025-11-19,DGCA_PORTAL
200229,SG553,SpiceJet,SG,VNS,MAA,2025-11-20T04:30:00,2025-11-20T04:36:00,ON_TIME,6,VT-C043,116,1,2025-11-20,DGCA_PORTAL
200230,SG987,SpiceJet,SG,BHO,SXR,2025-11-20T05:15:00,2025-11-20T05:18:00,ON_TIME,3,VT-A056,128,1,2025-11-20,AIRLINE_API
200231,SG2875,SG,SG,DEL,JAI,2025-11-20T11:30:00,2025-11-20T11:38:00,ON_TIME,8,VT-A051,181,0,2025-11-20,OAG_FEED
200232,SG3780,SG,SG,SXR,ATQ,2025-11-20T04:00:00,2025-11-20T04:04:00,ON_TIME,4,VT-C016,109,1,2025-11-20,DGCA_PORTAL
200233,SG4877,SpiceJet,SG,ATQ,AMD,2025-11-20T21:30:00,2025-11-20T21:36:00,ON_TIME,6,VT-D035,170,0,2025-11-20,AIRLINE_API
200234,SG2161,SpiceJet,SG,PAT,CCU,2025-11-20T21:15:00,2025-11-20T21:22:00,ON_TIME,7,VT-A024,132,0,2025-11-20,DGCA_PORTAL
200235,SG2100,SG,SG,HYD,CCU,2025-11-20T21:15:00,2025-11-20T21:25:00,ON_TIME,10,VT-E020,159,0,2025-11-20,DGCA_PORTAL
200236,SG969,SG,SG,CCU,LKO,2025-11-20T15:15:00,2025-11-20T15:22:00,ON_TIME,7,VT-B046,193,0,2025-11-20,AIRLINE_API
200237,SG4084,SpiceJet,SG,BLR,IXC,2025-11-20T12:00:00,2025-11-20T12:02:00,ON_TIME,2,VT-C059,108,0,2025-11-20,AIRLINE_API
200238,SG4433,SpiceJet,SG,HYD,BHO,2025-11-20T16:30:00,2025-11-20T16:35:00,ON_TIME,5,VT-B056,150,0,2025-11-20,AIRLINE_API
200239,SG2625,SpiceJet,SG,IXB,DEL,2025-11-20T08:15:00,2025-11-20T08:16:00,ON_TIME,1,VT-D042,107,0,2025-11-20,OAG_FEED
200240,SG2436,SpiceJet,SG,VNS,IXB,2025-11-20T20:15:00,2025-11-20T20:24:00,ON_TIME,9,VT-E005,151,0,2025-11-20,DGCA_PORTAL
200241,SG3996,SpiceJet,SG,JAI,BOM,2025-11-21T16:30:00,2025-11-21T16:38:00,ON_TIME,8,VT-D024,101,0,2025-11-21,DGCA_PORTAL
200242,SG874,SG,SG,GOI,IXC,2025-11-21T19:30:00,2025-11-21T19:33:00,ON_TIME,3,VT-D037,220,0,2025-11-21,OAG_FEED
200243,SG457,SpiceJet,SG,BOM,IXB,2025-11-21T13:45:00,,ON_TIME,,VT-C033,159,0,2025-11-21,OAG_FEED
200244,SG3442,SpiceJet,SG,PAT,ATQ,2025-11-21T16:15:00,2025-11-21T16:24:00,ON_TIME,9,VT-A037,160,0,2025-11-21,AIRLINE_API
200245,SG1140,SG,SG,GOI,BLR,2025-11-21T20:45:00,2025-11-21T20:47:00,ON_TIME,2,VT-E031,178,0,2025-11-21,OAG_FEED
200246,SG2500,SG,SG,PAT,COK,2025-11-21T10:45:00,2025-11-21T10:48:00,ON_TIME,3,VT-A027,116,0,2025-11-21,OAG_FEED
200247,SG3010,SpiceJet,SG,BHO,MAA,2025-11-21T10:30:00,,ON_TIME,,VT-A060,103,0,2025-11-21,OAG_FEED
200223,SG1128,SG,SG,COK,JAI,2025-11-21T07:00:00,2025-11-21T07:10:00,ON_TIME,10,VT-E044,127,0,2025-11-21,OAG_FEED
200249,SG2290,SpiceJet,SG,PNQ,CCU,2025-11-21T00:00:00,2025-11-21T00:06:00,ON_TIME,6,VT-E014,183,1,2025-11-21,OAG_FEED
200250,SG1097,SG,SG,CCU,IXB,2025-11-21T00:45:00,2025-11-21T00:50:00,ON_TIME,5,VT-E048,215,1,2025-11-21,AIRLINE_API
200251,SG630,SpiceJet,SG,GAU,PAT,2025-11-21T04:00:00,2025-11-21T04:03:00,ON_TIME,3,VT-E033,220,1,2025-11-21,DGCA_PORTAL
200252,SG1203,SpiceJet,SG,PAT,DEL,2025-11-21T12:30:00,2025-11-21T12:36:00,ON_TIME,6,VT-A049,174,0,2025-11-21,OAG_FEED
200253,SG636,SG,SG,BLR,SXR,2025-11-22T09:00:00,2025-11-22T09:08:00,ON_TIME,8,VT-E051,144,0,2025-11-22,AIRLINE_API
200254,SG1078,SpiceJet,SG,PAT,JAI,2025-11-22T14:15:00,2025-11-22T14:23:00,ON_TIME,8,VT-A040,101,0,2025-11-22,DGCA_PORTAL
200255,SG2590,SG,SG,VNS,HYD,2025-11-22T17:30:00,2025-11-22T17:32:00,ON_TIME,2,VT-C033,214,0,2025-11-22,AIRLINE_API
200256,SG4156,SG,SG,CCU,LKO,2025-11-22T10:15:00,2025-11-22T10:24:00,ON_TIME,9,VT-C001,143,0,2025-11-22,AIRLINE_API
200257,SG3544,SG,SG,HYD,IXB,2025-11-22T06:30:00,2025-11-22T06:46:00,DELAYED,16,VT-A045,106,0,2025-11-22,DGCA_PORTAL
200258,SG2379,SpiceJet,SG,ATQ,AMD,2025-11-22T05:45:00,2025-11-22T05:48:00,ON_TIME,3,VT-D002,113,1,2025-11-22,DGCA_PORTAL
200259,SG3600,SpiceJet,SG,GOI,GAU,2025-11-22T08:00:00,2025-11-22T08:04:00,ON_TIME,4,VT-D008,152,0,2025-11-22,DGCA_PORTAL
200260,SG404,SpiceJet,SG,VNS,IXB,2025-11-22T04:00:00,2025-11-22T04:09:00,ON_TIME,9,VT-E003,215,1,2025-11-22,AIRLINE_API
200261,SG1398,SpiceJet,SG,CCU,BHO,2025-11-22T21:45:00,,ON_TIME,,VT-E047,183,0,2025-11-22,DGCA_PORTAL
200262,SG3855,SpiceJet,SG,BLR,AMD,2025-11-22T22:45:00,2025-11-22T22:53:00,ON_TIME,8,VT-C042,105,0,2025-11-22,OAG_FEED
200263,SG4138,SpiceJet,SG,DEL,AMD,2025-11-22T03:45:00,2025-11-22T03:54:00,ON_TIME,9,VT-C031,200,1,2025-11-22,AIRLINE_API
200264,SG962,SpiceJet,SG,JAI,COK,2025-11-22T20:15:00,2025-11-22T20:22:00,ON_TIME,7,VT-C009,188,0,2025-11-22,OAG_FEED
200265,SG4917,SG,SG,CCU,GOI,2025-11-23T23:00:00,,ON_TIME,,VT-B017,184,1,2025-11-23,AIRLINE_API
200266,SG1911,SpiceJet,SG,AMD,JAI,2025-11-23T13:15:00,2025-11-23T13:20:00,ON_TIME,5,VT-D017,115,0,2025-11-23,AIRLINE_API
200267,SG593,SpiceJet,SG,IXB,BOM,2025-11-23T06:00:00,2025-11-23T06:04:00,ON_TIME,4,VT-B010,203,0,2025-11-23,AIRLINE_API
200268,SG2110,SpiceJet,SG,SXR,VNS,2025-11-23T11:00:00,2025-11-23T11:01:00,ON_TIME,1,VT-B029,207,0,2025-11-23,OAG_FEED
200269,SG4574,SpiceJet,SG,BHO,BLR,2025-11-23T02:15:00,2025-11-23T02:24:00,ON_TIME,9,VT-E057,170,1,2025-11-23,OAG_FEED
200270,SG459,SpiceJet,SG,IXB,VNS,2025-11-23T15:30:00,2025-11-23T15:37:00,ON_TIME,7,VT-C047,203,0,2025-11-23,OAG_FEED
200271,SG965,SpiceJet,SG,GOI,PNQ,2025-11-23T22:30:00,2025-11-23T22:32:00,ON_TIME,2,VT-E004,127,0,2025-11-23,OAG_FEED
200272,SG2299,SpiceJet,SG,PAT,BOM,2025-11-23T23:30:00,2025-11-24T00:44:00,DELAYED,74,VT-A051,138,1,2025-11-23,AIRLINE_API
200273,SG4550,SG,SG,HYD,VNS,2025-11-23T18:45:00,2025-11-23T18:55:00,ON_TIME,10,VT-C006,126,0,2025-11-23,AIRLINE_API
200274,SG4921,SpiceJet,SG,SXR,VNS,2025-11-23T19:15:00,2025-11-23T19:21:00,ON_TIME,6,VT-D059,218,0,2025-11-23,AIRLINE_API
200275,SG4736,SG,SG,SXR,MAA,2025-11-23T03:00:00,,ON_TIME,,VT-A001,198,1,2025-11-23,OAG_FEED
200276,SG1942,SpiceJet,SG,PAT,HYD,2025-11-23T17:00:00,2025-11-23T17:04:00,ON_TIME,4,VT-B031,185,0,2025-11-23,AIRLINE_API
200277,SG1773,SpiceJet,SG,BLR,PNQ,2025-11-24T06:45:00,2025-11-24T06:50:00,ON_TIME,5,VT-E025,172,0,2025-11-24,OAG_FEED
200278,SG1690,SpiceJet,SG,PAT,GOI,2025-11-24T04:45:00,2025-11-24T04:55:00,ON_TIME,10,VT-C012,151,1,2025-11-24,DGCA_PORTAL
200279,SG1828,SpiceJet,SG,SXR,DEL,2025-11-24T22:30:00,,CANCELLED,,VT-B036,,0,2025-11-24,DGCA_PORTAL
200280,SG4669,SpiceJet,SG,DEL,VNS,2025-11-24T02:00:00,2025-11-24T02:09:00,ON_TIME,9,VT-E037,215,1,2025-11-24,OAG_FEED
200281,SG4566,SpiceJet,SG,IXB,HYD,2025-11-24T17:30:00,2025-11-24T17:38:00,ON_TIME,8,VT-C021,146,0,2025-11-24,DGCA_PORTAL
200282,SG466,SpiceJet,SG,PNQ,VNS,2025-11-24T10:00:00,2025-11-24T10:03:00,ON_TIME,3,VT-A006,102,0,2025-11-24,AIRLINE_API
200283,SG150,SpiceJet,SG,BHO,GOI,2025-11-24T03:00:00,2025-11-24T03:04:00,ON_TIME,4,VT-E032,196,1,2025-11-24,DGCA_PORTAL
200284,SG2603,SG,SG,LKO,BLR,2025-11-24T15:00:00,2025-11-24T15:06:00,ON_TIME,6,VT-D023,149,0,2025-11-24,OAG_FEED
200285,SG4960,SG,SG,IXC,AMD,2025-11-24T01:30:00,2025-11-24T01:33:00,ON_TIME,3,VT-C043,189,1,2025-11-24,AIRLINE_API
200255,SG1985,SpiceJet,SG,MAA,AMD,2025-11-24T20:15:00,2025-11-24T20:18:00,ON_TIME,3,VT-A028,208,0,2025-11-24,OAG_FEED
200252,SG521,SG,SG,LKO,BHO,2025-11-24T17:15:00,2025-11-24T18:26:00,DELAYED,71,VT-C029,145,0,2025-11-24,AIRLINE_API
200288,SG4390,SpiceJet,SG,PNQ,COK,2025-11-24T08:15:00,2025-11-24T08:19:00,ON_TIME,4,VT-B049,211,0,2025-11-24,OAG_FEED
200289,SG4346,SpiceJet,SG,BLR,JAI,2025-11-25T04:15:00,2025-11-25T05:54:00,DELAYED,99,VT-C055,138,1,2025-11-25,AIRLINE_API
200290,SG1616,SpiceJet,SG,IXB,JAI,2025-11-25T12:00:00,2025-11-25T12:04:00,ON_TIME,4,VT-E003,171,0,2025-11-25,OAG_FEED
200291,SG1679,SG,SG,PNQ,IXC,2025-11-25T02:15:00,2025-11-25T02:18:00,ON_TIME,3,VT-C043,165,1,2025-11-25,AIRLINE_API
200292,SG2386,SG,SG,ATQ,BHO,2025-11-25T02:00:00,2025-11-25T03:13:00,DELAYED,73,VT-E003,127,1,2025-11-25,AIRLINE_API
200293,SG4555,SpiceJet,SG,GAU,SXR,2025-11-25T06:45:00,2025-11-25T06:46:00,ON_TIME,1,VT-C059,196,0,2025-11-25,AIRLINE_API
200294,SG3419,SG,SG,JAI,COK,2025-11-25T16:45:00,2025-11-25T16:52:00,ON_TIME,7,VT-A011,203,0,2025-11-25,DGCA_PORTAL
200295,SG484,SpiceJet,SG,SXR,PNQ,2025-11-25T11:15:00,2025-11-25T11:24:00,ON_TIME,9,VT-D008,130,0,2025-11-25,AIRLINE_API
200296,SG3198,SpiceJet,SG,BHO,GAU,2025-11-25T01:30:00,2025-11-25T01:33:00,ON_TIME,3,VT-B018,138,1,2025-11-25,OAG_FEED
200297,SG4747,SpiceJet,SG,JAI,PNQ,2025-11-25T01:00:00,2025-11-25T01:05:00,ON_TIME,5,VT-A048,166,1,2025-11-25,AIRLINE_API
200298,SG2023,SpiceJet,SG,BHO,IXC,2025-11-25T17:30:00,2025-11-25T17:35:00,ON_TIME,5,VT-C017,103,0,2025-11-25,AIRLINE_API
200299,SG1214,SG,SG,COK,SXR,2025-11-25T15:00:00,,ON_TIME,,VT-C001,159,0,2025-11-25,AIRLINE_API
200300,SG2160,SpiceJet,SG,IXC,LKO,2025-11-25T16:00:00,2025-11-25T16:09:00,ON_TIME,9,VT-C057,134,0,2025-11-25,OAG_FEED
200301,SG2208,SpiceJet,SG,GAU,DEL,2025-11-26T16:00:00,2025-11-26T16:05:00,ON_TIME,5,VT-C027,161,0,2025-11-26,DGCA_PORTAL
200302,SG2084,SpiceJet,SG,DEL,PAT,2025-11-26T00:45:00,2025-11-26T00:54:00,ON_TIME,9,VT-E053,106,1,2025-11-26,DGCA_PORTAL
200303,SG4731,SG,SG,VNS,SXR,2025-11-26T12:30:00,,ON_TIME,,VT-B001,123,0,2025-11-26,DGCA_PORTAL
200304,SG1338,SpiceJet,SG,BOM,IXB,2025-11-26T05:45:00,2025-11-26T05:54:00,ON_TIME,9,VT-A004,133,1,2025-11-26,DGCA_PORTAL
200305,SG4733,SpiceJet,SG,IXB,AMD,2025-11-26T17:45:00,2025-11-26T17:54:00,ON_TIME,9,VT-D035,114,0,2025-11-26,OAG_FEED
200306,SG1412,SpiceJet,SG,MAA,SXR,2025-11-26T22:15:00,2025-11-26T22:25:00,ON_TIME,10,VT-B014,164,0,2025-11-26,AIRLINE_API
200307,SG4532,SpiceJet,SG,BLR,SXR,2025-11-26T11:00:00,2025-11-26T11:04:00,ON_TIME,4,VT-B043,178,0,2025-11-26,OAG_FEED
200308,SG4108,SG,SG,HYD,MAA,2025-11-26T04:00:00,,ON_TIME,,VT-A007,186,1,2025-11-26,AIRLINE_API
200309,SG972,SpiceJet,SG,MAA,PAT,2025-11-26T14:30:00,2025-11-26T14:40:00,ON_TIME,10,VT-C060,111,0,2025-11-26,DGCA_PORTAL
200310,SG666,SpiceJet,SG,IXC,PAT,2025-11-26T07:00:00,2025-11-26T07:06:00,ON_TIME,6,VT-C030,208,0,2025-11-26,AIRLINE_API
200311,SG4444,SpiceJet,SG,BLR,BHO,2025-11-26T02:30:00,2025-11-26T02:36:00,ON_TIME,6,VT-B045,217,1,2025-11-26,OAG_FEED
200312,SG1329,SG,SG,IXB,COK,2025-11-26T01:15:00,,ON_TIME,,VT-E034,143,1,2025-11-26,AIRLINE_API
200313,SG1373,SpiceJet,SG,SXR,PAT,2025-11-27T12:30:00,2025-11-27T12:34:00,ON_TIME,4,VT-B051,205,0,2025-11-27,AIRLINE_API
200314,SG488,SpiceJet,SG,GAU,BHO,2025-11-27T18:15:00,2025-11-27T18:24:00,ON_TIME,9,VT-C037,219,0,2025-11-27,DGCA_PORTAL
200315,SG2572,SG,SG,ATQ,IXC,2025-11-27T09:15:00,2025-11-27T09:17:00,ON_TIME,2,VT-C059,131,0,2025-11-27,AIRLINE_API
200316,SG3564,SpiceJet,SG,PAT,GAU,2025-11-27T00:30:00,2025-11-27T00:38:00,ON_TIME,8,VT-B007,197,1,2025-11-27,AIRLINE_API
200317,SG1114,SpiceJet,SG,MAA,SXR,2025-11-27T20:45:00,2025-11-27T20:54:00,ON_TIME,9,VT-D057,179,0,2025-11-27,DGCA_PORTAL
200318,SG3753,SG,SG,COK,BOM,2025-11-27T17:00:00,,ON_TIME,,VT-C013,193,0,2025-11-27,OAG_FEED
200319,SG1336,SpiceJet,SG,BHO,GOI,2025-11-27T21:30:00,2025-11-27T21:31:00,ON_TIME,1,VT-A044,214,0,2025-11-27,AIRLINE_API
200320,SG4721,SpiceJet,SG,MAA,DEL,2025-11-27T02:15:00,,ON_TIME,,VT-A058,100,1,2025-11-27,AIRLINE_API
200321,SG3665,SpiceJet,SG,AMD,PAT,2025-11-27T23:45:00,2025-11-27T23:48:00,ON_TIME,3,VT-D040,129,1,2025-11-27,DGCA_PORTAL
200322,SG4833,SpiceJet,SG,BLR,IXC,2025-11-27T15:00:00,2025-11-27T15:10:00,ON_TIME,10,VT-E032,133,0,2025-11-27,AIRLINE_API
200323,SG3257,SG,SG,AMD,PAT,2025-11-27T13:45:00,2025-11-27T13:50:00,ON_TIME,5,VT-E051,117,0,2025-11-27,OAG_FEED
200324,SG3060,SpiceJet,SG,COK,AMD,2025-11-27T01:15:00,2025-11-27T01:17:00,ON_TIME,2,VT-A029,203,1,2025-11-27,OAG_FEED
200325,SG1953,SpiceJet,SG,MAA,BLR,2025-11-28T19:30:00,,ON_TIME,,VT-B049,148,0,2025-11-28,OAG_FEED
200326,SG4557,SpiceJet,SG,PNQ,HYD,2025-11-28T04:30:00,2025-11-28T04:40:00,ON_TIME,10,VT-E042,147,1,2025-11-28,AIRLINE_API
200327,SG543,SpiceJet,SG,IXC,JAI,2025-11-28T09:15:00,2025-11-28T09:25:00,ON_TIME,10,VT-B059,126,0,2025-11-28,DGCA_PORTAL
